"DATA_ATIVACAO";"NUN_NTC";"TIPO_OPERACAO";"PLANO";"COD_MOBILE";"MES_REFERENCIA";"VALIDO_COMISSAO";"VALOR_COMISSAO";"COD_IRREG";"ARQUIVO";"DATA_ESTORNO";"PENDENCIA";"VALOR_FRANQUIA";"SIMCARD";"COD_QUINZENA";"STATUS_GED";"NTC_ANTERIOR";"PLANO_ANTERIOR";"NUM_CHAMADO";"CONTRATO_EBT_NET";"CLASSIFICACAO_PGTO";"FRANQUIA_ANTERIOR";"VALOR_DELTA";"VALOR_FATOR";"DAT_DIGITALIZACAO";"DSC_NOME_PLANO";"NUM_FI"
"2023-11-13 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 500 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"531010608762";"ULTRA";"";"";"2,9";"";"BL 500M SINGLE OU C/ FONE AQS BS FID";"170053293"
"2023-11-07 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 250 MB";"CLRZ";"202311";"t";"304,21";"0";"FT_COMISSIONAMENTO";"";"OK";"104.9";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366878876";"ULTRA";"";"";"2,9";"";"BL 250M SINGLE OU C/ FONE BWF PON FID";"170053293"
"2023-11-10 00:00:00";"0";"BANDA LARGA FIXA";"VIRTUA 350 MB";"CLRZ";"202311";"t";"304,18";"0";"FT_COMISSIONAMENTO";"";"OK";"104.89";"''";"P1";"AUDIO_CONEXAO";"";"";"";"278001825869";"ULTRA";"";"";"2,9";"";"BL 350M SINGLE/ FONE AQS BS FID";"170053293"
"2023-07-13 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 500 MB";"CLRZ";"202401";"f";"-172,34";"205";"INAD_3";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"204001002613";"ULTRA";"";"";"3";"";"BL 500M SINGLE/FONE AQS BS BWF PON FID";""
"2023-07-07 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"CLARO TV MAIS BOX";"CLRZ";"202401";"f";"-234,98";"205";"INAD_1";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001449606";"ULTRA";"";"";"2,8";"";"CLARO STREAMING HD TVMAIS TOP VOZ STX";""
"2023-07-03 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 250 MB";"CLRZ";"202401";"f";"-243,34";"205";"INAD_1";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"086366798872";"ULTRA";"";"";"2,9";"";"BL 250M SINGLE/FONE AQS BS BWF PON FID";""
"2023-04-12 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 125 MB";"CLRZ";"202401";"f";"-173,2";"205";"INAD_2";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"213001107503";"ULTRA";"";"";"3,4";"";"BL 125M SINGLE OU C/ FONE BWF PON FID";""
"2023-05-08 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 250 MB";"CLRZ";"202401";"f";"-285,4";"205";"INAD_2";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375156693";"ULTRA";"";"";"3,4";"";"BL 250M NETFLIX FID";""
"2023-03-28 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 250 MB";"CLRZ";"202401";"f";"-188,82";"205";"INAD_2";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"278001774580";"ULTRA";"";"";"3";"";"BL 250M SINGLE OU C/ FONE FID";""
"2023-07-04 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 250 MB";"CLRZ";"202401";"f";"-243,37";"205";"INAD_1";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"749001449606";"ULTRA";"";"";"2,9";"";"BL 250M SINGLE OU C/ FONE BWF PON FID";""
"2023-06-30 00:00:00";"0";"ESTORNO REFERENTE 11/2023 P1";"VIRTUA 125 MB";"CLRZ";"202401";"f";"-196,94";"205";"INAD_1";"";"ESTORNOS A DEBITAR 60 DIAS";"0";"''";"P1";"AUDIO_CONEXAO";"";"";"";"996375178328";"ULTRA";"";"";"2,9";"";"BL 125M AQS BS FID";""
