DATA_ATIVACAO;NUN_NTC;TIPO_OPERACAO;PLANO;COD_MOBILE;MES_REFERENCIA;VALIDO_COMISSAO;VALOR_COMISSAO;COD_IRREG;ARQUIVO;DATA_ESTORNO;PENDENCIA;VALOR_FRANQUIA;SIMCARD;COD_QUINZENA;STATUS_GED;NTC_ANTERIOR;PLANO_ANTERIOR;NUM_CHAMADO;CONTRATO_EBT_NET;CLASSIFICACAO_PGTO;FRANQUIA_ANTERIOR;VALOR_DELTA;VALOR_FATOR;DAT_DIGITALIZACAO;DSC_NOME_PLANO;NUM_FI
15/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;91380413154;ULTRA;;;3;;BL 250M SINGLE OU C/ FONE FID;170032096
30/11/2022 00:00;0;ESTORNO REFERENTE 04/2023 P1;BONUS TV;CLRZ;202306;t;-16,61;0;INAD_3_60_OK;;OK;0;'';P1;;;;;236001025175;ULTRA;;;0,35;;CLARO TV MAIS BOX;170032096
04/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;104.9;'';P1;;;;;331001000540;ULTRA;;;2,9;;CLARO STREAMING HD TVMAIS TOP VOZ;
15/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375172176;ULTRA;;;2,9;;BL 125M SINGLE OU C/ FONE BWF PON FID;170032096
15/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375172249;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE FID;170032096
02/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;86366778308;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
06/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;89341544433;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
03/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001115646;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
07/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;86366781317;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
01/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;88624668388;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
13/06/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202306;t;87;0;FT_COMISSIONAMENTO;;OK;30;'';P1;AUDIO_CONEXAO;;;;89341544654;ULTRA;;;2,9;;FONE ILIM BR TOTAL - PON 30.00;170030009
03/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;88624671150;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE FID;170032096
12/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,67;0;FT_COMISSIONAMENTO;;OK;104.89;'';P1;AUDIO_CONEXAO;;;;89341545413;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE AQS BS FID;170032096
06/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;88624672920;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE FID;170032096
07/06/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202306;t;84;0;FT_COMISSIONAMENTO;;OK;30;'';P1;AUDIO_CONEXAO;;;;88624672920;ULTRA;;;2,8;;FONE ILIM BR TOT 30.00;170030009
15/06/2023 00:00;0;COMISSOES ADICIONAIS;PLUGIN COMBO MULTI UR;CLRZ;202306;t;36,71;0;PLUGIN COMBO MULTI UR;;OK;104.9;'';P1;;;;;331001002194;ULTRA;;;0,35;;CLARO TV MAIS BOX;170032096
02/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,18;0;FT_COMISSIONAMENTO;;OK;84.89;'';P1;AUDIO_CONEXAO;;;;996375167024;ULTRA;;;2,9;;BL 125M SINGLE/FONE AQS BS BWF PON FID;170032096
02/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;68001155656;ULTRA;;;2,9;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
12/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;304,18;0;FT_COMISSIONAMENTO;;OK;104.89;'';P1;AUDIO_CONEXAO;;;;531010600788;ULTRA;;;2,9;;BL 500M SINGLE OU C/ FONE AQS BS FID;170032096
02/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;254,7;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;68001155656;ULTRA;;;3;;BL 125M COMBINADO FID;170032096
15/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;420,21;0;FT_COMISSIONAMENTO;;OK;144.9;'';P1;AUDIO_CONEXAO;;;;88624679096;ULTRA;;;2,9;;BL 500M SINGLE OU C/ FONE FID;170032096
02/06/2023 00:00;0;FONE FIXO;FALE ILIMITADO BRASIL TOTAL;CLRZ;202306;t;87;0;FT_COMISSIONAMENTO;;OK;30;'';P1;AUDIO_CONEXAO;;;;89341543127;ULTRA;;;2,9;;FONE ILIM BR TOT 30.00;170030009
14/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375171730;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ;170032096
24/04/2023 00:00;0;ESTORNO;CLARO TV MAIS BOX;CLRZ;202306;t;-285,33;0;CANCELAMENTO 60 DIAS;;OK;0;'';P1;AUDIO_CONEXAO;;;;996375150695;ULTRA;;;3,4;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
08/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001116839;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001117002;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001117207;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
05/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 350 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;278001785735;ULTRA;;;2,9;;BL 350M COMBINADO FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;379001243950;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE BWF PON FID;170032096
01/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;593001000781;ULTRA;;;3;;BL 250M SINGLE OU C/ FONE BWF PON FID;170032096
07/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375168977;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ;170032096
09/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375169175;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ;170032096
09/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;293,72;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;996375169442;ULTRA;;;2,8;;CLARO STREAMING HD TVMAIS TOP VOZ;170032096
02/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;89341543127;ULTRA;;;2,9;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
13/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 250 MB;CLRZ;202306;t;304,21;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;88624674426;ULTRA;;;2,9;;BL 250M SINGLE OU C/ FONE FID;170032096
01/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;420,21;0;FT_COMISSIONAMENTO;;OK;144.9;'';P1;AUDIO_CONEXAO;;;;86366755340;ULTRA;;;2,9;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
07/06/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;391,21;0;FT_COMISSIONAMENTO;;OK;134.9;'';P1;AUDIO_CONEXAO;;;;204001001641;ULTRA;;;2,9;;CLARO STREAMING HD TVMAIS TOP TC VOZ STX;170032096
04/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;f;0;95;FT_COMISSIONAMENTO;;SEM DOCUMENTACAO;104.9;'';P1;;;;;331001000540;ULTRA;;;2,9;;BL 500M COMBINADO BWF PON FID;
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375169795;ULTRA;;;2,9;;BL 125M SINGLE OU C/ FONE FID;170032096
07/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;724001012485;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001117274;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
12/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;213001117282;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE BWF PON FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 600 MB;CLRZ;202306;t;345;0;FT_COMISSIONAMENTO;;OK;115;'';P1;AUDIO_CONEXAO;;;;213001117371;ULTRA;;;3;;BL 600M EMP PME C/CEL OU FONE PJ PON FID;170032096
01/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;68001155753;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE FID;170032096
10/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 500 MB;CLRZ;202306;t;314,7;0;FT_COMISSIONAMENTO;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;89341545120;ULTRA;;;3;;BL 500M SINGLE OU C/ FONE FID;170032096
09/06/2023 00:00;0;BANDA LARGA FIXA;VIRTUA 125 MB;CLRZ;202306;t;246,21;0;FT_COMISSIONAMENTO;;OK;84.9;'';P1;AUDIO_CONEXAO;;;;996375169442;ULTRA;;;2,9;;BL 125M COMBINADO FID;170032096
24/03/2023 00:00;0;TV;CLARO TV MAIS BOX;CLRZ;202306;t;91;0;PAGAR_1;;OK;104.9;'';P1;AUDIO_CONEXAO;;;;21187435614;ULTRA;;;2,9;;CLARO STREAMING HD TVMAIS TOP VOZ STX;170032096
